1709,11,0,131,0,99,53,24,99,45,122,56,53,120,JUNGLE,105,MIDDLE,157,BOTTOM,83,TOP,40,BOTTOM,92,MIDDLE,96,BOTTOM,79,JUNGLE,23,TOP,57,BOTTOM
1774,11,0,51,245,54,90,53,141,23,555,111,91,350,BOTTOM,29,BOTTOM,84,MIDDLE,10,TOP,121,JUNGLE,164,BOTTOM,17,TOP,50,MIDDLE,86,TOP,11,JUNGLE
2299,11,0,86,53,145,11,35,11,38,17,245,45,64,JUNGLE,267,BOTTOM,31,TOP,157,MIDDLE,81,BOTTOM,141,JUNGLE,143,BOTTOM,110,BOTTOM,36,JUNGLE,84,MIDDLE
1843,11,0,10,42,121,22,122,157,86,412,10,35,497,BOTTOM,498,BOTTOM,78,JUNGLE,245,MIDDLE,54,TOP,82,TOP,555,BOTTOM,80,MIDDLE,145,BOTTOM,141,JUNGLE
2169,11,1,29,11,114,86,89,145,53,238,107,10,157,MIDDLE,122,MIDDLE,25,BOTTOM,22,BOTTOM,56,JUNGLE,5,JUNGLE,24,TOP,412,BOTTOM,142,MIDDLE,110,BOTTOM
1444,11,0,86,81,555,11,53,202,223,131,35,50,122,TOP,25,MIDDLE,21,BOTTOM,267,BOTTOM,2,JUNGLE,3,BOTTOM,51,BOTTOM,19,JUNGLE,83,TOP,99,MIDDLE
1612,11,0,157,86,84,67,54,80,157,28,11,555,114,TOP,64,JUNGLE,245,MIDDLE,117,BOTTOM,498,BOTTOM,51,BOTTOM,25,BOTTOM,517,MIDDLE,107,TOP,121,JUNGLE
1845,11,1,83,7,51,35,498,86,350,38,157,555,8,TOP,39,MIDDLE,45,BOTTOM,36,JUNGLE,429,BOTTOM,57,JUNGLE,119,BOTTOM,1,BOTTOM,164,TOP,84,MIDDLE
1454,11,1,412,33,111,91,80,86,25,11,246,266,13,MIDDLE,58,JUNGLE,56,JUNGLE,53,BOTTOM,202,BOTTOM,142,MIDDLE,32,JUNGLE,222,BOTTOM,117,BOTTOM,10,TOP
2642,11,1,21,157,142,0,266,38,420,236,103,141,35,JUNGLE,25,BOTTOM,202,BOTTOM,24,TOP,26,MIDDLE,126,TOP,19,TOP,34,MIDDLE,29,BOTTOM,267,BOTTOM
2283,11,1,8,36,86,10,555,25,107,238,11,111,145,BOTTOM,64,JUNGLE,92,TOP,13,MIDDLE,9,BOTTOM,81,BOTTOM,32,JUNGLE,84,MIDDLE,89,BOTTOM,39,MIDDLE
1536,11,1,238,555,120,145,35,84,10,111,89,86,133,JUNGLE,53,BOTTOM,51,BOTTOM,55,MIDDLE,122,TOP,201,BOTTOM,114,TOP,21,BOTTOM,105,MIDDLE,82,JUNGLE
1655,11,0,25,266,103,86,89,107,51,10,86,555,119,BOTTOM,62,JUNGLE,82,TOP,412,BOTTOM,246,MIDDLE,40,BOTTOM,245,MIDDLE,141,JUNGLE,202,MIDDLE,2,TOP
1807,11,1,350,25,157,35,555,157,64,80,236,63,90,MIDDLE,50,BOTTOM,85,TOP,120,JUNGLE,222,BOTTOM,20,JUNGLE,21,BOTTOM,267,BOTTOM,82,TOP,45,MIDDLE
1269,11,0,35,555,80,29,53,86,555,246,9,45,117,BOTTOM,10,MIDDLE,22,BOTTOM,55,TOP,36,JUNGLE,14,TOP,145,BOTTOM,164,MIDDLE,25,BOTTOM,107,JUNGLE
1399,11,1,86,266,45,111,157,99,157,86,17,141,120,JUNGLE,245,MIDDLE,58,JUNGLE,119,BOTTOM,89,BOTTOM,143,BOTTOM,518,MIDDLE,246,JUNGLE,150,JUNGLE,67,BOTTOM
1552,11,0,555,86,24,157,41,51,25,203,122,246,20,JUNGLE,55,MIDDLE,222,BOTTOM,111,BOTTOM,35,TOP,57,TOP,53,BOTTOM,154,JUNGLE,145,BOTTOM,91,MIDDLE
1832,11,0,145,11,131,63,0,33,25,86,8,53,111,BOTTOM,202,BOTTOM,74,MIDDLE,19,JUNGLE,75,TOP,157,TOP,1,MIDDLE,29,JUNGLE,222,BOTTOM,555,BOTTOM
2043,11,0,106,0,44,238,42,24,99,222,246,11,21,MIDDLE,22,BOTTOM,412,BOTTOM,76,JUNGLE,85,TOP,2,JUNGLE,498,BOTTOM,37,TOP,157,MIDDLE,13,TOP
2277,11,0,157,63,134,21,498,157,350,17,84,240,18,MIDDLE,143,JUNGLE,82,TOP,163,MIDDLE,29,MIDDLE,55,MIDDLE,25,BOTTOM,75,TOP,22,BOTTOM,141,JUNGLE
1388,11,0,157,51,86,121,111,39,141,22,555,105,145,BOTTOM,120,JUNGLE,101,MIDDLE,24,TOP,412,BOTTOM,498,BOTTOM,164,TOP,267,BOTTOM,91,JUNGLE,238,MIDDLE
2040,11,0,245,69,53,119,122,350,8,35,24,54,22,BOTTOM,246,MIDDLE,10,TOP,76,JUNGLE,26,BOTTOM,516,TOP,12,BOTTOM,110,BOTTOM,64,MIDDLE,79,JUNGLE
1332,11,0,82,58,555,238,99,81,58,25,245,53,64,JUNGLE,518,MIDDLE,51,BOTTOM,143,BOTTOM,114,TOP,22,BOTTOM,75,JUNGLE,24,TOP,84,MIDDLE,412,BOTTOM
2297,11,0,51,11,86,5,0,105,119,25,0,102,114,TOP,111,JUNGLE,145,BOTTOM,555,BOTTOM,157,MIDDLE,35,JUNGLE,8,TOP,236,MIDDLE,412,BOTTOM,67,BOTTOM
2198,11,1,163,53,59,89,23,11,10,86,36,111,121,JUNGLE,45,BOTTOM,17,BOTTOM,54,TOP,157,MIDDLE,238,JUNGLE,18,MIDDLE,40,BOTTOM,67,BOTTOM,27,TOP
2429,11,0,53,11,86,119,238,122,517,89,51,17,35,JUNGLE,266,JUNGLE,50,BOTTOM,103,MIDDLE,67,BOTTOM,145,BOTTOM,111,BOTTOM,24,JUNGLE,31,TOP,54,MIDDLE
1537,11,0,12,86,64,58,22,8,31,245,22,35,80,JUNGLE,420,JUNGLE,267,BOTTOM,45,MIDDLE,498,BOTTOM,222,BOTTOM,106,JUNGLE,34,MIDDLE,111,BOTTOM,127,TOP
1288,11,1,518,90,50,35,350,25,10,157,75,35,17,TOP,555,MIDDLE,86,JUNGLE,145,BOTTOM,53,BOTTOM,81,BOTTOM,20,JUNGLE,412,BOTTOM,92,TOP,246,MIDDLE
1543,11,0,8,555,350,121,92,22,150,157,51,35,17,TOP,63,JUNGLE,86,BOTTOM,246,MIDDLE,497,BOTTOM,202,BOTTOM,59,BOTTOM,42,MIDDLE,268,TOP,19,JUNGLE
2257,11,0,56,266,350,202,38,555,58,53,157,86,222,BOTTOM,111,BOTTOM,121,JUNGLE,92,TOP,68,MIDDLE,41,TOP,35,JUNGLE,91,MIDDLE,40,BOTTOM,51,BOTTOM
2048,11,0,114,29,25,99,420,122,142,51,24,85,17,TOP,141,JUNGLE,81,BOTTOM,40,MIDDLE,54,BOTTOM,92,TOP,11,JUNGLE,350,BOTTOM,45,MIDDLE,236,BOTTOM
1817,11,1,86,53,23,141,202,23,26,79,11,202,84,TOP,432,BOTTOM,126,MIDDLE,28,JUNGLE,222,BOTTOM,223,JUNGLE,40,BOTTOM,81,BOTTOM,90,MIDDLE,92,TOP
2115,11,0,89,24,86,145,134,201,75,157,555,33,53,BOTTOM,4,MIDDLE,17,TOP,22,BOTTOM,107,JUNGLE,99,BOTTOM,131,MIDDLE,56,JUNGLE,84,TOP,498,BOTTOM
1699,11,1,29,555,91,114,11,86,238,36,25,222,157,MIDDLE,245,JUNGLE,122,TOP,202,BOTTOM,43,BOTTOM,254,JUNGLE,412,MIDDLE,10,TOP,74,BOTTOM,103,BOTTOM
1950,11,0,36,91,143,53,23,157,53,86,11,145,110,BOTTOM,83,TOP,99,BOTTOM,1,MIDDLE,121,JUNGLE,63,BOTTOM,555,MIDDLE,30,JUNGLE,51,BOTTOM,84,TOP
1241,11,1,51,86,141,145,84,157,99,28,122,76,11,JUNGLE,202,BOTTOM,142,BOTTOM,555,MIDDLE,6,TOP,22,BOTTOM,412,JUNGLE,31,MIDDLE,20,JUNGLE,17,TOP
2563,11,0,122,555,36,202,24,51,90,111,203,420,25,BOTTOM,145,BOTTOM,80,JUNGLE,157,MIDDLE,18,TOP,498,TOP,86,BOTTOM,81,JUNGLE,61,MIDDLE,236,BOTTOM
1294,11,0,121,10,36,122,145,8,111,145,28,35,141,JUNGLE,104,MIDDLE,23,TOP,22,BOTTOM,16,BOTTOM,81,BOTTOM,84,TOP,41,TOP,40,BOTTOM,107,JUNGLE
1562,11,0,60,35,0,122,25,22,157,6,238,81,38,MIDDLE,222,BOTTOM,21,BOTTOM,31,JUNGLE,64,JUNGLE,9,JUNGLE,20,BOTTOM,517,MIDDLE,92,TOP,51,BOTTOM
1303,11,1,35,8,350,238,89,25,8,80,35,7,222,BOTTOM,16,BOTTOM,245,JUNGLE,142,MIDDLE,41,TOP,246,MIDDLE,67,TOP,63,BOTTOM,161,BOTTOM,24,JUNGLE
2285,11,1,86,121,51,13,53,121,111,142,122,24,40,BOTTOM,150,TOP,56,MIDDLE,236,BOTTOM,9,JUNGLE,80,JUNGLE,36,JUNGLE,68,MIDDLE,17,TOP,21,BOTTOM
1927,11,0,222,0,245,28,11,11,99,18,75,82,157,MIDDLE,236,BOTTOM,85,TOP,24,JUNGLE,89,BOTTOM,25,BOTTOM,29,BOTTOM,35,JUNGLE,114,TOP,74,MIDDLE
1982,11,1,111,76,238,25,86,238,350,25,35,8,202,JUNGLE,53,BOTTOM,11,JUNGLE,114,TOP,142,MIDDLE,32,JUNGLE,555,BOTTOM,131,MIDDLE,22,BOTTOM,122,TOP
1747,11,1,245,91,11,16,420,0,53,25,2,238,75,TOP,432,BOTTOM,85,BOTTOM,35,JUNGLE,7,MIDDLE,99,BOTTOM,13,MIDDLE,203,JUNGLE,8,BOTTOM,14,TOP
1971,11,1,25,35,555,82,7,36,0,122,31,75,58,MIDDLE,86,TOP,11,JUNGLE,18,BOTTOM,43,BOTTOM,51,BOTTOM,50,BOTTOM,6,TOP,2,JUNGLE,8,MIDDLE
1871,11,0,10,25,122,223,45,86,53,126,141,51,84,TOP,157,MIDDLE,432,BOTTOM,22,BOTTOM,421,JUNGLE,236,BOTTOM,89,BOTTOM,64,JUNGLE,90,MIDDLE,50,TOP
1357,11,0,99,103,19,17,53,555,99,157,0,75,245,TOP,64,JUNGLE,89,BOTTOM,83,TOP,429,BOTTOM,86,TOP,20,JUNGLE,420,TOP,161,BOTTOM,80,BOTTOM
1269,11,0,114,246,350,111,22,92,154,25,86,53,106,TOP,20,JUNGLE,134,MIDDLE,267,MIDDLE,67,MIDDLE,222,BOTTOM,84,MIDDLE,89,BOTTOM,82,TOP,245,JUNGLE
1374,11,1,157,18,82,136,555,21,53,0,86,33,51,BOTTOM,25,BOTTOM,150,JUNGLE,121,JUNGLE,55,MIDDLE,10,TOP,11,JUNGLE,7,MIDDLE,145,BOTTOM,40,BOTTOM
2949,11,1,53,51,54,120,23,35,89,63,238,105,141,JUNGLE,21,BOTTOM,1,MIDDLE,40,BOTTOM,10,TOP,555,BOTTOM,22,BOTTOM,64,JUNGLE,268,MIDDLE,36,TOP
1328,11,0,121,555,74,266,53,145,266,75,25,157,120,JUNGLE,35,JUNGLE,238,MIDDLE,67,TOP,22,BOTTOM,20,BOTTOM,236,BOTTOM,11,JUNGLE,122,TOP,84,MIDDLE
1564,11,0,11,143,86,28,350,11,58,157,141,38,24,TOP,412,BOTTOM,103,MIDDLE,498,BOTTOM,104,JUNGLE,89,JUNGLE,35,JUNGLE,7,MIDDLE,22,BOTTOM,10,TOP
1219,11,1,555,35,55,82,145,555,7,412,86,24,202,BOTTOM,122,TOP,497,BOTTOM,107,JUNGLE,238,MIDDLE,498,BOTTOM,245,MIDDLE,117,BOTTOM,75,TOP,59,JUNGLE
2100,11,0,28,122,35,84,154,111,24,51,8,17,412,BOTTOM,498,BOTTOM,10,TOP,518,MIDDLE,32,JUNGLE,555,BOTTOM,82,TOP,41,MIDDLE,141,JUNGLE,145,BOTTOM
1621,11,0,6,266,119,53,245,555,53,17,28,86,236,BOTTOM,157,MIDDLE,111,BOTTOM,19,TOP,254,JUNGLE,24,JUNGLE,63,MIDDLE,75,JUNGLE,51,BOTTOM,350,BOTTOM
1579,11,1,53,90,51,86,33,121,90,35,143,50,72,JUNGLE,117,BOTTOM,55,MIDDLE,8,TOP,22,BOTTOM,114,MIDDLE,25,BOTTOM,157,MIDDLE,141,JUNGLE,111,BOTTOM
1374,11,1,53,157,141,518,54,25,86,82,115,238,105,MIDDLE,121,JUNGLE,81,BOTTOM,16,BOTTOM,13,TOP,58,TOP,104,JUNGLE,84,MIDDLE,63,BOTTOM,51,BOTTOM
2182,11,0,120,35,63,10,90,11,122,111,246,412,106,JUNGLE,238,TOP,80,BOTTOM,16,BOTTOM,75,TOP,64,JUNGLE,103,MIDDLE,31,TOP,67,BOTTOM,25,BOTTOM
2662,11,1,89,238,246,90,114,86,141,246,498,35,222,BOTTOM,113,JUNGLE,161,BOTTOM,10,MIDDLE,24,JUNGLE,101,MIDDLE,107,JUNGLE,119,BOTTOM,266,TOP,79,BOTTOM
1412,11,0,245,203,238,24,11,157,35,122,53,28,38,MIDDLE,141,JUNGLE,10,TOP,143,BOTTOM,22,BOTTOM,17,TOP,90,MIDDLE,412,BOTTOM,29,BOTTOM,59,JUNGLE
1812,11,0,80,420,517,0,122,555,23,238,86,25,223,BOTTOM,18,BOTTOM,107,JUNGLE,91,MIDDLE,14,TOP,21,BOTTOM,3,MIDDLE,32,JUNGLE,24,TOP,99,BOTTOM
1483,11,1,86,157,121,53,145,157,86,53,35,25,29,JUNGLE,142,MIDDLE,99,BOTTOM,10,TOP,80,JUNGLE,23,TOP,497,BOTTOM,39,MIDDLE,421,JUNGLE,498,BOTTOM
1869,11,0,497,80,0,13,51,91,54,25,51,24,53,BOTTOM,81,BOTTOM,64,JUNGLE,10,BOTTOM,238,MIDDLE,498,BOTTOM,107,TOP,99,MIDDLE,555,BOTTOM,60,JUNGLE
1467,11,1,555,23,80,11,107,350,24,54,45,122,420,TOP,222,BOTTOM,103,MIDDLE,9,BOTTOM,35,JUNGLE,22,BOTTOM,102,JUNGLE,43,BOTTOM,13,TOP,126,MIDDLE
2524,11,0,13,53,54,35,122,53,8,25,58,84,81,BOTTOM,412,BOTTOM,245,JUNGLE,82,TOP,41,MIDDLE,75,MIDDLE,145,BOTTOM,40,BOTTOM,98,TOP,106,JUNGLE
1977,11,1,11,64,81,246,8,35,10,11,238,555,142,MIDDLE,202,BOTTOM,72,JUNGLE,86,TOP,63,TOP,13,MIDDLE,141,JUNGLE,53,BOTTOM,45,BOTTOM,122,TOP
1908,11,0,111,122,36,90,157,22,77,38,86,25,81,BOTTOM,54,JUNGLE,84,TOP,99,BOTTOM,7,MIDDLE,1,MIDDLE,114,TOP,101,BOTTOM,154,JUNGLE,202,BOTTOM
1889,11,1,74,53,10,555,103,157,24,55,22,8,11,JUNGLE,150,TOP,497,BOTTOM,498,BOTTOM,245,MIDDLE,222,BOTTOM,246,MIDDLE,41,JUNGLE,412,BOTTOM,80,JUNGLE
1600,11,1,141,63,122,51,84,11,222,17,99,555,78,TOP,90,MIDDLE,79,JUNGLE,236,BOTTOM,25,BOTTOM,98,TOP,201,BOTTOM,77,JUNGLE,105,JUNGLE,22,BOTTOM
1648,11,0,80,99,518,35,51,157,412,122,238,53,18,MIDDLE,54,JUNGLE,201,BOTTOM,67,TOP,81,BOTTOM,111,BOTTOM,56,JUNGLE,236,BOTTOM,105,TOP,82,MIDDLE
1328,11,0,25,84,245,145,121,114,25,157,86,12,72,JUNGLE,15,BOTTOM,10,TOP,111,BOTTOM,8,MIDDLE,53,BOTTOM,81,BOTTOM,7,MIDDLE,59,JUNGLE,85,TOP
2007,11,0,89,238,25,35,75,23,53,84,145,0,92,TOP,81,BOTTOM,266,JUNGLE,555,BOTTOM,142,MIDDLE,104,JUNGLE,4,MIDDLE,37,BOTTOM,21,BOTTOM,10,TOP
1944,11,0,134,0,245,53,420,22,133,23,91,24,157,MIDDLE,21,BOTTOM,20,JUNGLE,6,JUNGLE,236,BOTTOM,62,TOP,141,JUNGLE,412,BOTTOM,103,MIDDLE,222,BOTTOM
2346,11,1,84,103,28,145,99,105,53,75,245,202,157,TOP,350,BOTTOM,246,MIDDLE,120,JUNGLE,29,BOTTOM,51,BOTTOM,267,BOTTOM,238,MIDDLE,81,TOP,141,JUNGLE
1862,11,1,105,121,157,0,81,121,17,53,11,157,22,BOTTOM,114,TOP,555,BOTTOM,24,JUNGLE,55,MIDDLE,27,JUNGLE,98,MIDDLE,21,BOTTOM,86,TOP,26,BOTTOM
1754,11,0,119,246,89,8,51,79,119,28,0,412,10,TOP,62,JUNGLE,222,BOTTOM,50,BOTTOM,90,MIDDLE,14,TOP,131,MIDDLE,154,JUNGLE,142,BOTTOM,21,BOTTOM
2119,11,1,119,114,8,67,24,74,25,64,11,53,51,BOTTOM,13,TOP,55,MIDDLE,77,JUNGLE,35,BOTTOM,110,BOTTOM,99,BOTTOM,238,TOP,157,MIDDLE,59,JUNGLE
2378,11,0,350,105,254,555,86,35,86,126,69,157,32,JUNGLE,22,BOTTOM,89,BOTTOM,34,MIDDLE,17,TOP,102,JUNGLE,58,TOP,110,BOTTOM,53,BOTTOM,84,MIDDLE
1748,11,1,26,22,53,145,164,82,122,350,28,80,81,BOTTOM,8,TOP,89,BOTTOM,246,MIDDLE,35,JUNGLE,74,MIDDLE,497,BOTTOM,498,BOTTOM,84,TOP,141,JUNGLE
1650,11,1,53,350,35,238,157,238,122,50,0,498,121,JUNGLE,105,MIDDLE,222,BOTTOM,48,TOP,25,BOTTOM,11,JUNGLE,36,TOP,61,MIDDLE,236,BOTTOM,201,BOTTOM
1594,11,0,103,67,0,240,25,122,53,238,25,59,157,BOTTOM,64,JUNGLE,555,BOTTOM,82,TOP,134,MIDDLE,99,BOTTOM,150,TOP,202,BOTTOM,80,JUNGLE,1,MIDDLE
1689,11,0,350,0,25,11,17,222,157,202,122,35,82,TOP,99,MIDDLE,141,JUNGLE,29,BOTTOM,12,BOTTOM,92,MIDDLE,245,JUNGLE,145,BOTTOM,412,BOTTOM,55,MIDDLE
1713,11,1,238,86,51,45,8,238,0,64,75,555,99,BOTTOM,92,TOP,22,BOTTOM,59,JUNGLE,157,MIDDLE,145,BOTTOM,121,JUNGLE,31,TOP,103,BOTTOM,38,MIDDLE
1565,11,1,0,55,78,122,164,39,55,89,498,143,412,BOTTOM,157,MIDDLE,92,TOP,11,JUNGLE,236,BOTTOM,10,JUNGLE,74,MIDDLE,145,BOTTOM,111,BOTTOM,24,JUNGLE
1704,11,1,120,119,103,17,121,24,17,555,25,350,202,BOTTOM,114,TOP,19,JUNGLE,26,BOTTOM,22,MIDDLE,82,MIDDLE,51,BOTTOM,89,BOTTOM,28,JUNGLE,13,TOP
1745,11,1,17,555,54,35,53,120,154,27,15,350,105,MIDDLE,75,TOP,141,JUNGLE,119,BOTTOM,117,BOTTOM,111,BOTTOM,145,BOTTOM,157,MIDDLE,9,JUNGLE,164,TOP
1640,11,1,86,122,240,53,555,238,24,121,28,119,41,JUNGLE,432,BOTTOM,21,BOTTOM,19,JUNGLE,74,MIDDLE,64,JUNGLE,17,MIDDLE,25,BOTTOM,222,BOTTOM,10,TOP
1509,11,1,64,105,555,92,350,91,25,238,86,89,106,JUNGLE,2,TOP,157,MIDDLE,267,MIDDLE,67,MIDDLE,90,MIDDLE,11,JUNGLE,22,BOTTOM,236,TOP,50,BOTTOM
1905,11,0,24,350,119,86,84,498,145,82,86,13,238,MIDDLE,23,TOP,121,JUNGLE,51,BOTTOM,432,BOTTOM,133,JUNGLE,157,MIDDLE,412,BOTTOM,22,BOTTOM,141,JUNGLE
1750,11,0,84,498,245,36,8,122,35,38,119,89,22,BOTTOM,111,BOTTOM,20,JUNGLE,55,MIDDLE,17,TOP,13,TOP,121,JUNGLE,145,BOTTOM,25,BOTTOM,142,MIDDLE
1950,11,0,86,63,80,84,105,6,122,11,25,63,40,BOTTOM,45,MIDDLE,23,JUNGLE,266,TOP,22,BOTTOM,35,JUNGLE,157,TOP,104,MIDDLE,53,BOTTOM,145,BOTTOM
2042,11,0,222,35,53,86,75,51,24,28,35,157,81,MIDDLE,266,TOP,142,MIDDLE,20,JUNGLE,37,MIDDLE,245,MIDDLE,22,BOTTOM,5,JUNGLE,17,TOP,25,BOTTOM
2041,11,0,53,157,350,35,86,25,0,121,157,10,412,BOTTOM,236,BOTTOM,58,TOP,517,MIDDLE,245,JUNGLE,240,MIDDLE,142,MIDDLE,76,JUNGLE,22,BOTTOM,89,BOTTOM
1257,11,1,86,24,10,82,35,119,53,86,39,7,145,BOTTOM,412,BOTTOM,120,JUNGLE,31,TOP,84,MIDDLE,67,BOTTOM,266,MIDDLE,240,MIDDLE,30,JUNGLE,201,BOTTOM
1465,11,0,202,54,104,58,53,7,53,86,143,35,21,BOTTOM,25,BOTTOM,8,MIDDLE,266,TOP,64,JUNGLE,114,TOP,22,BOTTOM,157,MIDDLE,517,JUNGLE,40,BOTTOM
1434,11,0,55,64,114,89,145,111,63,51,35,114,45,BOTTOM,555,BOTTOM,142,MIDDLE,245,JUNGLE,420,TOP,56,BOTTOM,9,BOTTOM,86,TOP,11,JUNGLE,54,MIDDLE
1589,11,1,238,54,119,67,86,555,28,122,91,11,246,MIDDLE,50,BOTTOM,202,BOTTOM,35,JUNGLE,240,JUNGLE,10,TOP,25,BOTTOM,120,JUNGLE,38,MIDDLE,222,BOTTOM
1646,11,1,53,80,35,33,555,67,555,35,238,80,11,JUNGLE,25,BOTTOM,145,BOTTOM,86,TOP,115,MIDDLE,14,TOP,111,JUNGLE,75,MIDDLE,201,BOTTOM,236,BOTTOM
1930,11,1,121,63,157,17,51,222,84,246,53,77,54,JUNGLE,3,MIDDLE,43,BOTTOM,86,JUNGLE,67,BOTTOM,238,MIDDLE,75,TOP,106,JUNGLE,26,BOTTOM,21,BOTTOM
1485,11,1,141,498,43,10,555,36,157,89,86,50,54,BOTTOM,122,JUNGLE,32,JUNGLE,81,BOTTOM,238,MIDDLE,121,JUNGLE,245,MIDDLE,111,BOTTOM,24,TOP,222,BOTTOM
1310,11,0,24,498,86,245,111,266,17,53,141,18,78,TOP,15,BOTTOM,555,BOTTOM,45,MIDDLE,64,JUNGLE,81,BOTTOM,412,BOTTOM,11,MIDDLE,154,JUNGLE,157,TOP
1252,11,0,53,86,12,143,350,7,25,222,133,245,555,MIDDLE,517,MIDDLE,19,JUNGLE,92,TOP,236,MIDDLE,412,BOTTOM,41,TOP,141,JUNGLE,202,BOTTOM,13,MIDDLE
1666,11,0,142,154,54,222,18,202,11,113,92,157,64,JUNGLE,4,MIDDLE,350,BOTTOM,80,TOP,236,BOTTOM,19,JUNGLE,10,TOP,99,BOTTOM,51,BOTTOM,134,MIDDLE
2349,11,0,122,0,28,119,89,84,10,34,131,154,78,TOP,74,MIDDLE,80,JUNGLE,145,MIDDLE,25,MIDDLE,103,MIDDLE,86,TOP,498,BOTTOM,121,JUNGLE,497,BOTTOM
1444,11,1,145,555,54,17,35,8,555,157,222,35,131,MIDDLE,107,JUNGLE,53,BOTTOM,81,BOTTOM,18,TOP,432,BOTTOM,266,MIDDLE,2,JUNGLE,238,BOTTOM,85,TOP
1914,11,0,114,35,202,350,157,75,223,90,51,39,25,BOTTOM,133,JUNGLE,145,BOTTOM,82,MIDDLE,121,JUNGLE,68,JUNGLE,15,BOTTOM,238,MIDDLE,201,BOTTOM,9,TOP
2534,11,1,22,555,86,35,412,555,119,10,150,157,421,JUNGLE,24,TOP,34,MIDDLE,51,BOTTOM,25,BOTTOM,81,BOTTOM,122,TOP,61,TOP,104,JUNGLE,26,BOTTOM
2276,11,0,75,17,86,85,35,53,22,74,17,28,143,BOTTOM,25,MIDDLE,11,TOP,77,JUNGLE,222,MIDDLE,23,TOP,59,JUNGLE,90,MIDDLE,145,BOTTOM,99,BOTTOM
1921,11,1,17,11,119,99,80,238,427,101,111,86,75,TOP,145,MIDDLE,134,MIDDLE,267,MIDDLE,76,JUNGLE,122,MIDDLE,157,MIDDLE,54,BOTTOM,24,JUNGLE,498,BOTTOM
2190,11,0,69,350,91,25,17,75,136,111,238,35,20,JUNGLE,202,BOTTOM,103,MIDDLE,143,BOTTOM,86,TOP,11,JUNGLE,84,MIDDLE,67,TOP,39,BOTTOM,497,BOTTOM
1925,11,1,157,11,238,555,86,157,53,10,54,412,48,JUNGLE,150,TOP,119,BOTTOM,45,TOP,89,BOTTOM,13,MIDDLE,67,BOTTOM,16,BOTTOM,36,JUNGLE,75,TOP
1276,11,0,75,238,51,53,11,498,89,86,6,35,222,BOTTOM,84,MIDDLE,99,BOTTOM,59,JUNGLE,5,TOP,236,BOTTOM,555,BOTTOM,114,TOP,24,JUNGLE,8,MIDDLE
1483,11,0,25,86,59,266,238,121,51,35,240,111,141,JUNGLE,22,BOTTOM,142,MIDDLE,98,TOP,161,BOTTOM,157,MIDDLE,83,TOP,79,TOP,18,BOTTOM,412,BOTTOM
1441,11,0,350,86,236,107,420,51,11,86,25,74,35,BOTTOM,24,TOP,202,BOTTOM,59,JUNGLE,240,MIDDLE,111,BOTTOM,28,JUNGLE,90,MIDDLE,98,TOP,157,BOTTOM
1600,11,0,67,157,164,63,35,145,157,11,86,412,238,MIDDLE,29,JUNGLE,25,BOTTOM,498,BOTTOM,17,TOP,82,TOP,222,MIDDLE,141,JUNGLE,22,BOTTOM,99,BOTTOM
1375,11,1,8,51,122,86,22,80,5,350,11,86,157,MIDDLE,25,BOTTOM,202,BOTTOM,254,JUNGLE,54,TOP,32,JUNGLE,13,MIDDLE,412,BOTTOM,236,BOTTOM,84,TOP
1250,11,0,35,25,51,122,157,53,157,121,114,36,141,JUNGLE,90,BOTTOM,555,BOTTOM,134,MIDDLE,8,TOP,98,TOP,203,JUNGLE,112,MIDDLE,101,BOTTOM,145,BOTTOM
1761,11,0,22,266,163,238,122,105,350,157,82,63,18,BOTTOM,80,JUNGLE,161,BOTTOM,98,TOP,518,MIDDLE,30,JUNGLE,101,MIDDLE,53,BOTTOM,6,TOP,236,BOTTOM
1533,11,1,111,51,238,8,6,350,35,105,518,82,81,BOTTOM,4,MIDDLE,555,BOTTOM,86,JUNGLE,19,TOP,412,BOTTOM,141,JUNGLE,119,MIDDLE,236,BOTTOM,164,TOP
1628,11,0,238,412,432,555,24,53,35,92,555,142,25,BOTTOM,22,BOTTOM,84,TOP,72,JUNGLE,34,MIDDLE,104,JUNGLE,14,TOP,45,MIDDLE,145,BOTTOM,267,BOTTOM
1502,11,1,498,53,58,240,84,91,0,157,82,266,83,TOP,121,JUNGLE,63,BOTTOM,101,MIDDLE,81,BOTTOM,11,BOTTOM,15,BOTTOM,103,MIDDLE,412,BOTTOM,6,TOP
1533,11,0,122,77,350,86,131,53,24,157,51,238,84,TOP,90,MIDDLE,11,JUNGLE,25,BOTTOM,110,BOTTOM,107,JUNGLE,10,TOP,81,BOTTOM,555,BOTTOM,245,MIDDLE
1487,11,1,84,106,555,25,17,11,111,122,99,555,105,MIDDLE,89,BOTTOM,141,JUNGLE,202,BOTTOM,23,TOP,110,BOTTOM,157,MIDDLE,32,JUNGLE,63,BOTTOM,86,TOP
1698,11,1,35,157,122,517,119,51,90,35,24,53,412,MIDDLE,64,JUNGLE,22,MIDDLE,91,MIDDLE,13,TOP,28,JUNGLE,39,TOP,81,BOTTOM,8,MIDDLE,145,BOTTOM
2449,11,1,35,82,51,55,25,53,238,0,86,119,29,BOTTOM,555,BOTTOM,142,MIDDLE,84,TOP,64,JUNGLE,421,JUNGLE,114,TOP,15,BOTTOM,21,BOTTOM,127,MIDDLE
